salary;A2;зарплата;жалованье
sale;A2;продажа;распродажа
sauce;A2;соус;
save;A2;спасать;беречь
scared;A2;испуганный;испугать
scary;A2;жуткий;страшный
scene;A2;сцена;место действия
schedule;A2;расписание;график
score;A2;оценка;счет
screen;A2;экран;ширма
search;A2;искать;исследовать
season;A2;время года;сезон
seat;A2;место;сидеть
second;A2;второй;
secondly;A2;Во-вторых;
secret;A2;секрет;секретный
secretary;A2;секретарь;
seem;A2;казаться;представляться
sense;A2;чувство;смысл
separate;A2;разделять;отделять
series;A2;сериал;ряд
serious;A2;серьёзный;важный
serve;A2;обслуживать;служить
service;A2;служба;сервис
several;A2;несколько;некоторые
shake;A2;трясти;встряхивать
shall;A2;следовало бы;
shape;A2;форма;очертание
sheet;A2;лист;простыня
ship;A2;корабль;судно
shoulder;A2;плечо;плечевой сустав
shout;A2;кричать;крик
shut;A2;закрывать;запирать
side;A2;сторона;бок
sign;A2;подпись;знак
silver;A2;серебряный;серебро
simple;A2;несложный;простой
since;A2;с тех пор;с, после
singing;A2;пение;поющий
single;A2;единственный;единичный
sir;A2;сэр;господин
site;A2;сайт;место
size;A2;размер;величина
ski;A2;кататься на лыжах;
skiing;A2;лыжный спорт;
skin;A2;кожа;оболочка
sky;A2;небо;небеса
sleep;A2;спать;засыпать
slowly;A2;медленно;медленный
smartphone;A2;смартфон;
smell;A2;запах;чувствовать запах
smile;A2;улыбка;улыбаться
smoke;A2;дым;курение
smoking;A2;курить;
soap;A2;мыло;
soccer;A2;футбол;футбольный
social;A2;общественный;социальный
society;A2;общество;объединение
sock;A2;носок;
soft;A2;мягкий;отзывчивый
soldier;A2;солдат;воин
solution;A2;решение;раствор
solve;A2;решать;разрешать
somewhere;A2;где-то;где-нибудь
sort;A2;вид;род
source;A2;источник;Исходный код
speaker;A2;говорящий;спикер
specific;A2;конкретный;специфический
speech;A2;речь;выступление
speed;A2;скорость;
spider;A2;паук;
spoon;A2;ложка;черпать
square;A2;площадь;квадратный
stage;A2;эстрада;стадия
stair;A2;лестница;ступенька
stamp;A2;марка;штамповать
star;A2;звезда;играть главную роль
start;A2;начинать;начало
state;A2;состояние;заявлять
stay;A2;оставаться;задерживаться
steal;A2;воровать;красть
step;A2;шаг;шагать
stomach;A2;желудок;живот
stone;A2;камень;
store;A2;магазин;склад
storm;A2;шторм;буря
straight;A2;прямой;точно
strange;A2;странный;необыкновенный
strategy;A2;стратегия;линия поведения
stress;A2;ударение;подчёркивать
structure;A2;структура;строение
stupid;A2;глупый;тупой
succeed;A2;достигать цели;преуспевать
successful;A2;успешный;преуспевающий
such;A2;такой;подобный
suddenly;A2;внезапно;вдруг
suggest;A2;предлагать;советовать
suggestion;A2;предложение;совет
suit;A2;костюм;соответствовать
support;A2;поддерживать;подставка
suppose;A2;предполагать;допускать
sure;A2;уверенный;конечно
surprise;A2;сюрприз;неожиданность
surprised;A2;удивлен;удивлённый
surprising;A2;удивление;неожиданный
survey;A2;опрос;обзор
sweet;A2;сладкий;милый
symbol;A2;символ;эмблема
system;A2;система;устройство
tablet;A2;планшет;таблетка
talk;A2;говорить;разговаривать
target;A2;цель;мишень
task;A2;задача;задание
taste;A2;вкус;попробовать
teaching;A2;обучение;учение
technology;A2;технология;техника
teenage;A2;подростковый;подросток
temperature;A2;температура;
term;A2;срок;определённый период
text;A2;текст;сообщить
themselves;A2;себя (они сами);
thick;A2;толстый;густой
thief;A2;вор;похититель
thin;A2;тонкий;худой
thinking;A2;размышление;мышление
third;A2;третий;треть
thought;A2;мысль;
throw;A2;бросать;кидать
tidy;A2;опрятный;аккуратный
tie;A2;галстук;связывать
tip;A2;подсказка;чаевые
tool;A2;инструмент;механизм
top;A2;верх;вершина
touch;A2;прикасаться;трогать
tour;A2;тур;экскурсия
tourism;A2;туризм;
towel;A2;полотенце;вытираться полотенцем
tower;A2;башня;возвышаться
toy;A2;игрушка;забава
track;A2;след;путь
tradition;A2;традиция;предание
traditional;A2;традиционный;
train;A2;поезд;тренироваться
trainer;A2;тренер;инструктор
training;A2;тренировка;обучение
transport;A2;транспорт;перевозить
traveller;A2;путешественник;коммивояжёр
trouble;A2;неприятности;проблемы
truck;A2;грузовик;
twin;A2;близнец;двойник
typical;A2;типичный;
underground;A2;метро;подземный
understanding;A2;понимание;понимающий
unfortunately;A2;к сожалению;к несчастью
unhappy;A2;несчастный;несчастливый
uniform;A2;форма (школьная);однообразный
unit;A2;единица;блок
united;A2;соединённый;дружный
unusual;A2;необычный;необыкновенный
upstairs;A2;наверх;верхний этаж
us;A2;нас;нам
use;A2;пользоваться;применять
use;A2;пользоваться;применять
used;A2;используемый;привыкший
useful;A2;полезный;пригодный
user;A2;пользователь;
usual;A2;обыкновенный;обычный
usually;A2;обычно;обыкновенно
vacation;A2;отпуск;каникулы
valley;A2;долина;
van;A2;фургон;микроавтобус
variety;A2;разнообразие;множество
vegetable;A2;овощ;растительный
vehicle;A2;транспортное средство;автомобиль
very;A2;очень;тот самый
video;A2;видео;видеозапись
view;A2;вид;взгляд
village;A2;деревня;село
virus;A2;вирус;вирусный
visit;A2;посещать;навещать
visitor;A2;посетитель;гость
voice;A2;голос;мнение
wait;A2;ждать;ожидание
wait;A2;ждать;ожидание
waiter;A2;официант;
wake;A2;просыпаться;пробуждение
walk;A2;идти;гулять
wall;A2;стена;укреплять
want;A2;хотеть;желать
war;A2;война;борьба
warm;A2;теплый;тёплый
wash;A2;мыть;стирка
wash;A2;мыть;стирка
washing;A2;смывающий;моющий
watch;A2;смотреть;наблюдать
water;A2;вода;поливать
wave;A2;волна;махать
way;A2;способ;путь
we;A2;мы;
weak;A2;слабый;бессильный
wear;A2;носить;держать
weather;A2;погода;выдерживать
web;A2;паутина;сеть
website;A2;интернет сайт;
wedding;A2;свадьба;свадебный
Wednesday;A2;среда;середа
week;A2;неделя;
weekend;A2;выходные;
weight;A2;вес;тяжесть
welcome;A2;добро пожаловать;приветствовать
welcome;A2;добро пожаловать;приветствовать
well;A2;хорошо;колодец
west;A2;запад;западный
wet;A2;мокрый;влажный
what;A2;что;какой
wheel;A2;колесо;руль
when;A2;когда;в то время как
where;A2;где;куда
which;A2;который;какой
while;A2;пока;в то время как
white;A2;белый;
whole;A2;весь;целый
whose;A2;чей;чьё
wide;A2;широкий;широко
wild;A2;дикий;природа
wind;A2;ветер;заводить
winner;A2;победитель;
wish;A2;желать;желание
wood;A2;дерево;деревянный
wooden;A2;деревянный;
working;A2;работающий;рабочий
worried;A2;озабоченный;обеспокоенный
worry;A2;беспокойство;тревога
worse;A2;хуже;худший
worst;A2;наихудшее;самое худшее
wow;A2;ух ты;ничего себе
yet;A2;ещё;тем не менее
yours;A2;ваш;
zero;A2;ноль;
absolutely;B1;безусловно;абсолютно
angle;B1;угол;точка зрения
anniversary;B1;годовщина;юбилей
annual;B1;ежегодный;годовой
anxious;B1;озабоченный;беспокоящийся
apparent;B1;очевидный;несомненный
apparently;B1;вероятно;по-видимому
appeal;B1;обращение;призыв
approach;B1;подход;метод
appropriate;B1;соответствующий;подходящий
approval;B1;одобрение;утверждение
approve;B1;одобрять;Утверждение
arise;B1;возникать;появляться
armed;B1;вооружённый;укрепленный
arms;B1;руки;
artificial;B1;искусственный;ненатуральный
artistic;B1;художественный;артистический
ashamed;B1;пристыженный;пристыжённый
aspect;B1;аспект;сторона
assess;B1;оценивать;
assessment;B1;оценка;аттестация
associate;B1;ассоциировать;партнёр
associated;B1;связанный;объединенный
association;B1;ассоциация;связь
assume;B1;предполагать;допускать
attempt;B1;пытаться;делать попытку
back;B1;спина;назад
bacteria;B1;бактерия;бактерии
bar;B1;бар;плитка шоколада
barrier;B1;барьер;шлагбаум
basically;B1;в основном;по существу
battle;B1;битва;сражение
bear (deal with);B1;терпеть;выносить
beat;B1;бить;ударять
beg;B1;просить;умолять
being;B1;существование;бытие
benefit;B1;выгода;извлекать пользу
bent;B1;наклоняться;сгибать
bet;B1;держать пари;ставка
better;B1;лучше;
beyond;B1;за;по ту сторону
bill;B1;счёт;законопроект
bitter;B1;горький;горький (о вкусе)
chief;B1;руководитель;глава
circumstance;B1;обстоятельство;обстоятельства
cite;B1;цитировать;ссылаться
citizen;B1;гражданин;горожанин
civil;B1;гражданский;вежливый
classic;B1;классический;
close;B1;закрывать;близко
closely;B1;внимательно;близко
collapse;B1;рушиться;обваливаться
combination;B1;сочетание;комбинация
comfort;B1;утешение;удобства
command;B1;владение;управлять
commission;B1;комиссия;поручать
commitment;B1;обязательство;ответственное отношение
committee;B1;комиссия;комитет
commonly;B1;обычно;обыкновенно
complex;B1;сложный;составной
complicated;B1;сложный;трудный для понимания
component;B1;компонент;составляющая
concentration;B1;концентрация;сосредоточенность
concept;B1;идея;понятие
concern;B1;беспокойство;забота
concerned;B1;озабоченный;встревоженный
conduct;B1;проводить;вести
confidence;B1;уверенность;доверие
confident;B1;самоуверенный;уверенный
confirm;B1;подтверждать;подкреплять
conflict;B1;конфликт;столкновение
confuse;B1;смущать;путать
confused;B1;смущённый;спутанный, озадаченный
confusing;B1;сбивающий с толку;путаница
connection;B1;соединение;связь
conscious;B1;сознательный;осознанный
consequence;B1;последствие;следствие
conservative;B1;консервативный;умеренный
consideration;B1;рассмотрение;обсуждение
consist;B1;состоять;
consistent;B1;последовательный;стойкий
constant;B1;постоянный;неизменный
constantly;B1;постоянно;часто
construct;B1;сооружать;конструкция
construction;B1;строительство;стройка
consume;B1;потреблять;расходовать
consumer;B1;потребитель;клиент
contact;B1;контакты;устанавливать связь
container;B1;контейнер;емкость
contemporary;B1;современный;современник
content;B1;содержание;
contest;B1;соревнование;конкурс
continuous;B1;непрерывный;постоянный
contract;B1;договор;сжиматься
contrast;B1;противоположность;контраст
contribute;B1;делать вклад;способствовать
contribution;B1;вклад;взнос
convenient;B1;удобный;подходящий
convince;B1;убеждать;уверять
cool;B1;прохладный;круто
costume;B1;костюм;одежда
cottage;B1;сельский дом;коттедж
cotton;B1;хлопок;вата
count;B1;считать;подсчитывать
countryside;B1;деревня;сельская местность
court;B1;суд;корт
cover;B1;накрывать;покрывать
covered;B1;покрытый;закрытый
cream;B1;сливки;крем
criminal;B1;криминальный;преступник
cruel;B1;жестокий;мучительный
cultural;B1;культурный;образованный
currency;B1;валюта;деньги
current;B1;текущий;теперешний
currently;B1;в настоящее время;теперь
curtain;B1;занавес;занавеска
custom;B1;обычай;привычка
cut;B1;резать;
daily;B1;ежедневно;ежедневный
damage;B1;повреждать;убыток
deal;B1;сделка;иметь дело
decade;B1;десятилетие;десяток
decorate;B1;украшать;декорировать
deep;B1;глубокий;пропасть
define;B1;определять;давать определение
definite;B1;определённый;точный
definition;B1;определение;описание
deliver;B1;доставлять;передавать
departure;B1;отправление;отъезд
despite;B1;несмотря на;вопреки чему-л
destination;B1;назначение;место назначение
determine;B1;определять;решать
determined;B1;решительный;принявший решение
development;B1;развитие;разработка
diagram;B1;диаграмма;схема
diamond;B1;алмаз;бриллиант
difficulty;B1;затруднение;трудность
direct;B1;прямой;непосредственный
directly;B1;прямо;сразу же
dirt;B1;грязь;сор
disadvantage;B1;недостаток;неудобство
disappointed;B1;разочарованный;разочаровавшийся
disappointing;B1;разочаровывающий;неутешительный
discount;B1;скидка;
dislike;B1;не любить;испытывать неприязнь
divide;B1;делить;разделять
documentary;B1;документальный фильм;документальный
donate;B1;жертвовать;дарить
double;B1;дублёр;двойной
doubt;B1;сомнение;сомневаться
dressed;B1;одетый;оделся
drop;B1;бросать;капля
drum;B1;барабан;бить в барабан
drunk;B1;пьяный;выпивший
due;B1;в связи с;обусловленный
dust;B1;пыль;выбивать пыль
duty;B1;обязанность;долг
earthquake;B1;землетрясение;потрясение
eastern;B1;восточный;
economic;B1;экономический;
economy;B1;экономика;
edge;B1;край;кромка
editor;B1;редактор;издатель
educate;B1;воспитывать;обучать
educated;B1;образованный;
educational;B1;образовательный;поучительный
effective;B1;эффективный;результативный
effectively;B1;эффективно;фактически
effort;B1;усилие;попытка
election;B1;выборы;
element;B1;элемент;
embarrassed;B1;смущённый;
embarrassing;B1;неловкий;стеснительный
emergency;B1;аварийный;запасной
emotion;B1;эмоция;возбуждение
employment;B1;занятость;трудоустройство
empty;B1;пустой;лишенный смысла
encourage;B1;поощрять;поддерживать
enemy;B1;враг;враждебный
engaged;B1;помолвленный;поглощенный
engineering;B1;проектирование;конструирование
entertain;B1;развлекать;занимать
entertainment;B1;развлечение;развлечения
entrance;B1;вход;въезд
entry;B1;вход;вступление
environmental;B1;экологический;
episode;B1;эпизод;серия
equal;B1;равный;идентичный
equally;B1;одинаково;в равной степени
escape;B1;побег;вырываться
essential;B1;существенный;основной
eventually;B1;в конечном итоге;в итоге
examine;B1;исследовать;рассматривать
except;B1;кроме;исключая
exchange;B1;обмен;обмениваться
excitement;B1;волнение;возбуждение
exhibition;B1;выставка;показ
expand;B1;расширять;увеличивать
expected;B1;ожидал;планировал
expedition;B1;экспедиция;
experience;B1;опыт;испытывать
experienced;B1;опытный;знающий
experiment;B1;эксперимент;опыт
explode;B1;взрывать;взрыв
explore;B1;исследовать;изучать
explosion;B1;взрыв;вспышка
export;B1;экспортировать;вывозить
extra;B1;дополнительный;особый
face;B1;лицо;сталкиваться
fairly;B1;весьма;довольно
familiar;B1;хорошо знакомый;близкий
fancy;B1;воображать;представлять себе
far;B1;дальний;далёкий
fascinating;B1;увлекательный;очаровательный
fashionable;B1;модный;стильный
fasten;B1;пристёгивать;прикреплять
favour;B1;одолжение;благосклонность
fear;B1;страх;бояться
feature;B1;особенность;характерная черта
fence;B1;забор;ограда
fighting;B1;сражение;борьба
file;B1;файл;досье
financial;B1;финансовый;денежный
fire;B1;огонь;пламя
fitness;B1;фитнес;пригодность
fixed;B1;фиксированный;постоянный
flag;B1;флаг;знамя
flood;B1;наводнение;поток
flour;B1;мука;пудра
flow;B1;поток;течение
fold;B1;складывать;сгиб
folk;B1;народ;люди
following;B1;следующий;последующий
force;B1;сила;заставлять
forever;B1;навсегда;вечность
frame;B1;каркас;фрейм
freeze;B1;замерзать;мороз
frequently;B1;часто;зачастую
friendship;B1;дружба;
frighten;B1;пугать;тревожить
frightened;B1;испуганный;бояться
frightening;B1;пугающий;ужасный
frozen;B1;замороженный;
fry;B1;жарить;
fuel;B1;топливо;горючее
function;B1;функция;назначение
fur;B1;мех;шерсть
further;B1;дальнейший;дальше
garage;B1;гараж;
gather;B1;собираться;скапливаться
generally;B1;как правило;обычно
generation;B1;поколение;род
generous;B1;великодушный;щедрый
gentle;B1;нежный;ласковый
gentleman;B1;джентльмен;
ghost;B1;привидение;призрак
giant;B1;гигантский;громадный
glad;B1;радостный;рад
global;B1;глобальный;мировой
glove;B1;перчатка;
go;B1;ходить;идти
goods;B1;товары;вещи
grade;B1;класс;оценка
graduate;B1;выпускник;заканчивать обучение
grain;B1;зерно;крупинка
grateful;B1;благодарный;признательный
growth;B1;рост;развитие
guard;B1;охрана;сторож
guilty;B1;виновный;виноватый
hand;B1;рука (кисть);рука
hang;B1;вешать;развешивать
happiness;B1;счастье;радость
hardly;B1;едва;едва ли
hate;B1;ненавидеть;ненависть
head;B1;голова;возглавлять
headline;B1;заголовок;озаглавить
heating;B1;отопление;нагревание
heavily;B1;тяжело;
helicopter;B1;вертолёт;
highlight;B1;выделить;подсветить
highly;B1;весьма;очень
hire;B1;нанимать;прокат
historic;B1;исторический;
historical;B1;исторический;имеющий значение
honest;B1;искренний;честный
horrible;B1;ужасный;страшный
horror;B1;ужас;фильм ужасов
host;B1;хозяин;принимающая сторона
hunt;B1;охотиться;охота
hurricane;B1;ураган;
hurry;B1;торопиться;торопить
identity;B1;личность;индивидуальность
ignore;B1;игнорировать;пренебрегать
illegal;B1;незаконный;нелегальный
imaginary;B1;воображаемый;мнимый
immediate;B1;немедленный;безотлагательный
immigrant;B1;иммигрант;
impact;B1;воздействие;влияние
import;B1;импорт;импортировать
importance;B1;важность;значительность
impression;B1;впечатление;ощущение
impressive;B1;выразительный;впечатляющий
improvement;B1;улучшение;усовершенствование
incredibly;B1;невероятно;чрезвычайно
indeed;B1;действительно;в самом деле
indicate;B1;указывать;показывать
indirect;B1;косвенный;не прямой
indoor;B1;внутренний;находящийся в помещении
indoors;B1;внутри дома;в помещении
influence;B1;влияние;воздействие
ingredient;B1;ингредиент;составная часть
injure;B1;ранить;повредить
injured;B1;раненый;пострадавший
innocent;B1;невинный;чистый
intelligence;B1;интеллект;рассудок
intend;B1;намереваться;планировать
intention;B1;намерение;стремление
invest;B1;вкладывать;инвестировать
investigate;B1;исследовать;расследовать
involved;B1;участвующий;вовлеченный
iron;B1;утюг;железо
issue;B1;вопрос;проблема
IT;B1;оно;это
journal;B1;журнал;научный журнал
judge;B1;судья;судить
keen;B1;заядлый;острый
key;B1;ключ;основной
keyboard;B1;клавиатура;
kick;B1;удар;пинать
killing;B1;убийство;убивает
kind (caring);B1;добрый;любезный
kiss;B1;поцелуй;целовать
knock;B1;стук;стучать
label;B1;ярлык;этикетка
laboratory;B1;лаборатория;лабораторный
lack;B1;недостаток;нужда
latest;B1;самый поздний;последний
lay;B1;класть;лежать
layer;B1;слой;пласт
lead;B1;вести;свинец
leading;B1;ведущий;выдающийся
leaf;B1;лист;страница
leather;B1;кожа;
legal;B1;законный;юридический
leisure;B1;досуг;свободное время
length;B1;длина;вдоль
level;B1;уровень;
lie (tell a lie);B1;лгать;
like (find sb/sth pleasant);B1;нравиться;
limit;B1;предел;ограничивать
lip;B1;губа;край
liquid;B1;жидкость;жидкий
literature;B1;литература;
live;B1;жить;существовать
living;B1;жизнь;образ жизни
local;B1;местный;
locate;B1;разместить;обнаружить место
located;B1;расположены;обнаружены
location;B1;местоположение;размещение
lonely;B1;одинокий;
loss;B1;потеря;утрата
luxury;B1;роскошный;роскошь
mad;B1;сумасшедший;безумный
magic;B1;волшебство;магия
mainly;B1;главным образом;большей частью
mall;B1;крупный торговый комплекс;ТЦ
management;B1;управление;руководство
market;B1;рынок;базар
marketing;B1;продвижение;маркетинг
marriage;B1;брак;свадьба
meanwhile;B1;тем временем;между тем
measure;B1;измерять;мерить
medium;B1;средний;среда
mental;B1;умственный;психический
mention;B1;упоминать;ссылаться на
mess;B1;беспорядок;спутаться
mild;B1;умеренный;мягкий
mine (hole in the ground);B1;шахта;
mix;B1;смешивать;соединять
mixture;B1;смесь;микстура
mood;B1;настроение;расположение духа
move;B1;двигаться;движение
mud;B1;грязь;слякоть
murder;B1;убийство;совершать убийство
muscle;B1;мышца;мускул
musical;B1;мюзикл;музыкальный
mystery;B1;тайна;детективный роман
nail;B1;ноготь;гвоздь
narrative;B1;рассказ;повествовательный
nation;B1;нация;страна
native;B1;родной;местный
naturally;B1;естественно;конечно
necessarily;B1;обязательно;непременно
need;B1;нуждаться;нужда
needle;B1;иголка;игла
neighbourhood;B1;район;соседство
neither;B1;ни один;ни тот, ни другой
net;B1;сеть;сетка
next;B1;следующий;соседний
nor;B1;ни;также не
normal;B1;нормальный;обыкновенный
northern;B1;северный;северный ветер
note;B1;обращать внимание;замечать
now;B1;сейчас;теперь
nuclear;B1;ядерный;
obvious;B1;очевидный;явный
obviously;B1;очевидно;явно
occasion;B1;случай;возможность
occur;B1;происходить;случаться
odd;B1;странный;необычный
official;B1;должностное лицо;официальный
old-fashioned;B1;старомодный;устаревший
once;B1;однажды;когда-то
operation;B1;операция;действие
organized;B1;организованный;собранный
organizer;B1;организатор;ежедневник
original;B1;настоящий;оригинальный
originally;B1;первоначально;изначально
ought;B1;должен;следовало бы
ours;B1;наш (принадлежащий нам);наш
outdoor;B1;наружный;на открытом воздухе
outdoors;B1;на открытом воздухе;на улице
pack;B1;упаковывать;
package;B1;пакет;упаковка
painful;B1;болезненный;причиняющий боль
pale;B1;бледный;тусклый
pan;B1;сковорода;
participate;B1;участвовать;принимать участие
particularly;B1;особенно;особым образом
pass;B1;передавать;проходить
passion;B1;страсть;страстное увлечение
path;B1;путь;тропа
payment;B1;платёж;плата
peaceful;B1;мирный;спокойный
percentage;B1;процентное содержание;процент
perfectly;B1;отлично;совершенно
performance;B1;представление;эффективность
personally;B1;лично;персонально
persuade;B1;убеждать;уговорить
photographer;B1;фотограф;
photography;B1;фотографирование;фотография
pin;B1;прикалывать;штырь
pipe;B1;труба;курительная трубка
place;B1;место;размещать
planning;B1;планирование;проектирование
pleasant;B1;приятный;милый
pleasure;B1;удовольствие;наслаждение
plenty;B1;множество;изобилие
plot;B1;сюжет;содержание
plus;B1;плюс;положительная величина
poem;B1;стихотворение;поэма
poet;B1;поэт;
poetry;B1;поэзия;стихи
point;B1;указывать;направлять
poison;B1;яд;отрава
poisonous;B1;ядовитый;
policy;B1;политика;правила
political;B1;политический;государственный
politician;B1;политик;политический деятель
politics;B1;политика;политическая деятельность
port;B1;порт;портвейн
portrait;B1;портрет;изображение
possibly;B1;возможно;может быть
pot;B1;горшок;банка, котел
pour;B1;наливать;разливать
poverty;B1;бедность;нищета
powder;B1;порошок;пудра
powerful;B1;мощный;сильный
practical;B1;практичный;практический
pray;B1;молиться;умолять
prayer;B1;молитва;просьба
prediction;B1;предсказание;прогноз
prepared;B1;подготовленный;готовый
presentation;B1;представление;презентация
press;B1;давить;нажимать
pressure;B1;давление;затрудненные обстоятельства
pretend;B1;притворяться;делать вид
previous;B1;предыдущий;предшествующий
previously;B1;предварительно;ранее
priest;B1;священник;
primary;B1;первичный;основной
prince;B1;принц;король
princess;B1;принцесса;княгиня
printing;B1;печать;печатание
prisoner;B1;заключённый;узник
private;B1;частный;личный, персональный
producer;B1;режиссёр-постановщик;продюсер
production;B1;производство;продукция
profession;B1;профессия;род занятий
profit;B1;прибыль;доход
program;B1;программа;программный
promote;B1;продвигать;способствовать
proper;B1;правильный;должный
properly;B1;должным образом;правильно
property;B1;имущество;свойство
protest;B1;протест;протестовать
proud;B1;гордый;
prove;B1;доказывать;пробовать
pull;B1;тянуть;тащить
punish;B1;наказывать;карать
punishment;B1;наказание;кара
push;B1;толкать;нажимать
qualification;B1;квалификация;аттестат
qualified;B1;подходящий;компетентный
qualify;B1;приобретать квалификацию;получать право
queue;B1;очередь;стоять в очереди
quit;B1;уволиться;бросать
quotation;B1;цитата;
quote;B1;цитата;цитировать
race (people);B1;расса;
racing;B1;гонки;разгон
range;B1;ряд;диапазон
rare;B1;редкий;необычный
rarely;B1;редко;нечасто
reaction;B1;реакция;реагирование
reality;B1;реальность;действительность
receipt;B1;чек;квитанция
recommendation;B1;рекомендация;совет
reference;B1;ссылка;упоминание
reflect;B1;отражать;размышлять
regularly;B1;регулярно;постоянно
reject;B1;отвергать;отказывать
relate;B1;относиться;иметь отношение
related;B1;родственный;связынный с
relation;B1;отношение;связи
relative;B1;родственник;относительный
relaxed;B1;расслабленный;спокойный
relaxing;B1;расслабляющий;смягчающий
release;B1;освобождать;отпускать
reliable;B1;надёжный;верный
religion;B1;религия;вера
religious;B1;религиозный;
remain;B1;оставаться;пребывать на прежнем месте
remind;B1;напоминать;напомнить
remote;B1;отдалённый;дистанционный
rent;B1;сдавать в аренду;брать в аренду
repair;B1;ремонтировать;ремонт
repeat;B1;повторять;
repeated;B1;повторный;неоднократный
represent;B1;представлять;олицетворять
request;B1;запрос;просьба
require;B1;требовать;нуждаться
reservation;B1;бронирование;бронь
resource;B1;ресурсы;средства
respect;B1;уважение;признание
responsibility;B1;обязанность;ответственность
responsible;B1;ответственный;надёжный
result;B1;результат;исход
retire;B1;уходить на пенсию;увольнять
retired;B1;пенсионер;удалившийся от дел
revise;B1;проверять;исправлять
ring;B1;кольцо;звенеть
rise;B1;подъём;повышение
risk;B1;рисковать;риск
robot;B1;робот;
roll;B1;катить;
romantic;B1;романтичный;
rope;B1;верёвка;канат
rough;B1;грубый;жёсткий
row;B1;ряд, строка;грести (в лодке)
royal;B1;королевский;величественный
rugby;B1;регби;
rule;B1;управлять;правило
safety;B1;безопасность;сохранность
sail;B1;идти под парусами;плыть
sailor;B1;моряк;матрос
sample;B1;образец;пример
sand;B1;песок;
scan;B1;изучать;пристально разглядывать
scientific;B1;научный;высокого класса
script;B1;сценарий;рукопись
sculpture;B1;скульптура;изваяние
secondary;B1;вторичный;второй
security;B1;безопасность;защита
seed;B1;зерно;семя
sensible;B1;здравомыслящий;разумный
separate;B1;разделять;отделять
seriously;B1;серьёзно;всерьёз
servant;B1;слуга;прислуга
set (group);B1;набор;комплект
set (put);B1;размещать;устанавливать
setting;B1;место действия;окружающая обстановка
sex;B1;секс;пол
sexual;B1;сексуальный;половой
shake;B1;трясти;встряхивать
share;B1;делиться;разделять
sharp;B1;острый;резкий
shelf;B1;полка;шельф
shell;B1;оболочка;ракушка
shift;B1;перемещение;сдвиг
shine;B1;светить;сиять
shiny;B1;блестящий;яркий
shoot;B1;стрелять;
shy;B1;застенчивый;робкий
sight;B1;взгляд;зрение
signal;B1;сигнал;знак
silent;B1;тихий;молчаливый
silly;B1;глупый;
similarity;B1;сходство;подобие
similarly;B1;так же;подобным образом
simply;B1;просто;легко
since;B1;с тех пор;с, после
sink;B1;раковина;тонуть
slice;B1;ломтик;резать ломтиками
slightly;B1;слегка;немного
slow;B1;медленный;тихий
smart;B1;умный;остроумный
smooth;B1;гладкий;ровный
software;B1;программное обеспечение;
soil;B1;почва;земля
solid;B1;твердый;цельный
sort;B1;вид, сорт;сортировать
southern;B1;южный;расположенный на юге
specifically;B1;конкретно;а именно
spending;B1;расходы;затраты
spicy;B1;острый;пряный
spirit;B1;дух;душа
spoken;B1;устный;разговорный
spot;B1;пятно;какое-то определенное место
spread;B1;распространять;разносить
spring;B1;весна;пружина
stadium;B1;стадион;
staff;B1;персонал;штат работников
standard;B1;стандартный;типовой
state;B1;состояние;заявлять
statistic;B1;статистика;
statue;B1;статуя;
stick (piece of wood);B1;палка;трость
stick (push into/attach) ;B1;втыкать;придерживаться
still;B1;до сих пор;по-прежнему
store;B1;магазин;склад
stranger;B1;незнакомец;чужой
strength;B1;сила;прочность
string;B1;верёвка;струна
strongly;B1;сильно;настоятельно
studio;B1;студия;мастерская
stuff;B1;вещи;имущество
substance;B1;содержание;вещество
successfully;B1;успешно;благополучно
sudden;B1;внезапный;неожиданный
suffer;B1;страдать;терпеть
suit;B1;костюм;удовлетворять требованиям
suitable;B1;подходящий;соответствующий
summarize;B1;резюмировать;подводить итог
summary;B1;краткое изложение;резюме
supply;B1;доставлять;поставлять
supporter;B1;сторонник;приверженец
surely;B1;конечно;непременно
surface;B1;поверхность;
survive;B1;уцелеть;выжить, пережить
swim;B1;плавать;плыть
switch;B1;переключатель;переключать
symptom;B1;симптом;признак
tail;B1;хвост;
talent;B1;талант;дар
talented;B1;талантливый;одарённый
tape;B1;лента;магнитная лента
tax;B1;налог;налоговый
technical;B1;технический;специальный
technique;B1;техника;технические приёмы
tend;B1;иметь склонность;иметь тенденцию
tent;B1;палатка;разбить палатку
that;B1;тот;что
theirs;B1;их (принадлежащий им);
theme;B1;основная мысль;тема
theory;B1;теория;
therefore;B1;поэтому;следовательно
this;B1;этот;этот эта
though;B1;хотя;несмотря на
throat;B1;горло;
throughout;B1;повсюду;на всём протяжении
tight;B1;тугой;крепко
till;B1;до;до тех пор пока
tin;B1;жестяная банка;консерва
tiny;B1;крошечный;очень маленький
tip;B1;подсказка;чаевые
toe;B1;палец (на ноге);
tongue;B1;язык;манера говорить
total;B1;общий;суммарный
totally;B1;абсолютно;полностью
touch;B1;прикасаться;трогать
tour;B1;тур;экскурсия
towards;B1;по направлению к;к
trade;B1;торговля;обменивать
translate;B1;переводить;транслировать
translation;B1;перевод;
transport;B1;транспорт;перевозить
various;B1;разнообразный;различный
version;B1;версия;вариант
victim;B1;жертва;потерпевший
view;B1;вид;взгляд
viewer;B1;зритель;наблюдатель
violent;B1;насильственный;вспыльчивый
